phrase	length	count
doritis 	1	43
tawas baru 	2	43
persiaran anggerik 	2	43
keris 	1	43
long 	1	43
temenggong 	1	43
badik 	1	43
medical 	1	43
lorong raja 	2	43
north interchange 	2	43
omar 	1	43
jalan keris 	2	43
lebuhraya changlon 	2	43
permata 	1	43
seri kijang 	2	43
bagan 	1	43
jalan intan 	2	43
changlon 	1	43
tamil 	1	43
anggerik doritis 	2	43
jalan anggerik doritis 	3	43
jubli perak 	2	43
juara 	1	43
sepakat 	1	42
jalan gelang 	2	42
musa 	1	42
buntung 	1	42
menglembu timur 	2	42
beladau 	1	42
food court 	2	42
jalan kuching-serian 	2	42
jalan hang kasturi 	3	42
jalan tembikai 	2	42
bentara 	1	42
jalan jati 	2	42
klinik desa 	2	42
desa ampang 	2	42
kurau 	1	42
mahang 	1	42
lorong tanjung 	2	42
cendana 	1	42
yew 	1	42
oncidium 	1	42
kebun 	1	42
harmonium 	1	42
putra indah 	2	42
puncak alam 	2	42
hang kasturi 	2	42
alam suria 	2	42
anggerik oncidium 	2	42
jalan labuk 	2	42
jalan duku 	2	42
bandar utama 	2	42
persiaran tawas 	2	42
segambut 	1	42
jalan harmonium 	2	42
jalan sekolah 	2	42
jasa 	1	42
pbs 	1	41
villa mutiara 	2	41
leong bank 	2	41
jalan beaufort-papar 	2	41
lorong ikan 	2	41
square 	1	41
teluk intan 	2	41
merpati 	1	41
kuang 	1	41
hong leong bank 	3	41
lorong haji 	2	41
ampuan 	1	41
tropika 	1	41
mesra 	1	41
beaufort-papar 	1	41
hotel 	1	41
san 	1	41
buntung jaya 	2	41
lorong seri kijang 	3	41
semenyih 	1	41
semi-d 	1	41
jalan pbs 	2	41
jalan teluk 	2	41
tambun indah 	2	41
jalan alam suria 	3	41
darul 	1	40
new pantai expressway 	3	40
vanilla 	1	40
jalan perusahaan 	2	40
pantai expressway 	2	40
gelugor 	1	40
bemban 	1	40
anggerik vanilla 	2	40
police station 	2	40
jalan meru 	2	40
lorong tambun 	2	40
persiaran industri 	2	40
kim 	1	40
negeri 	1	40
bbn 	1	40
lorong sri 	2	40
bintang 	1	40
jalan tawas 	2	40
jalan beladau 	2	40
persiaran bercham selatan 	3	40
ho 	1	40
anggerik eria 	2	40
persiaran pengkalan 	2	40
teknologi 	1	40
kulim 	1	40
perubatan 	1	40
penyiaran 	1	40
medan selera 	2	40
new pantai 	2	40
sdn 	1	40
persiaran puncak 	2	40
jalan limau 	2	40
post 	1	40
jelawat 	1	40
unknown 	1	40
pahlawan 	1	40
laman 	1	40
kesidang 	1	40
raja muda 	2	40
sdn bhd 	2	40
eria 	1	40
sunway 	1	39
tong 	1	39
jalan kulim 	2	39
jalan perkasa 	2	39
gombak 	1	39
persiaran sultan 	2	39
hala rapat 	2	39
maju expressway 	2	39
satria 	1	39
jalan ros merah 	3	39
jalan murni 	2	39
persiaran seri 	2	39
kesuma 	1	39
jalan lintas 	2	39
jalan tok 	2	39
perpustakaan 	1	39
bercham utara 	2	39
sri putri 	2	39
tengku ampuan 	2	39
syed 	1	39
sungai buloh 	2	39
tun abdul 	2	39
ros merah 	2	39
burung 	1	39
jalan pertanian 	2	39
lumpur 	1	39
lorong juara 	2	39
jalan sri putri 	3	39
titiwangsa 	1	39
rotan 	1	39
pesisir pantai iskandar 	3	38
cakera purnama 	2	38
kinrara 	1	38
lebuhraya pesisir pantai iskandar 	4	38
jalan kemuning bayu 	3	38
ibu 	1	38
kancil 	1	38
jalan kesidang 	2	38
pasir putih 	2	38
putrajaya-cyberjaya 	1	38
jalan keruing 	2	38
lebuhraya pesisir 	2	38
sci 	1	38
jalan silat harimau 	3	38
kemuning bayu 	2	38
bolkiah 	1	38
raja udang 	2	38
jalan jelatang 	2	38
lorong bukit minyak 	3	38
jalan pulai jaya 	3	38
jalan penyiaran 	2	38
lorong cempaka 	2	38
bukit kempas 	2	38
jalan anggerik oncidium 	3	38
jelatang 	1	38
pantai iskandar 	2	38
putrajaya-cyberjaya expressway 	2	38
berakas 	1	38
melaka 	1	38
lorong belibis 	2	38
datu 	1	38
ulu kelang 	2	38
impiana 	1	38
persiaran jubli perak 	3	38
persiaran jubli 	2	38
panjang 	1	38
hua 	1	38
jalan jalil 	2	38
putrajaya 	1	38
jalan kledang 	2	38
klang lama 	2	38
silat harimau 	2	38
lebuhraya pesisir pantai 	3	38
abang 	1	38
cakera 	1	38
jalan anggerik eria 	3	38
jalan pengkalan barat 	3	38
bangunan 	1	38
permaisuri 	1	37
cheras kajang expressway 	3	37
corner 	1	37
lebuhraya duta 	2	37
jalan bentara 	2	37
jalan ayer 	2	37
sim 	1	37
cermai 	1	37
rawang 	1	37
taman rainfield house 	3	37
sumgai 	1	37
rainfield house no. 	3	37
jalan cendana 	2	37
mulia 	1	37
jalan kuala selangor 	3	37
persiaran buntung 	2	37
jalan sejahtera 	2	37
lebuhraya bukit jalil 	3	37
persiaran jelapang 	2	37
taman rainfield house no. 	4	37
persiaran buntung jaya 	3	37
jalan kesuma 	2	37
taiping 	1	37
jalan klang lama 	3	37
rainfield house 	2	37
