phrase	length	count
eastát choill na tiúise 	4	14
sheoirse 	1	14
cheann córa 	2	14
sráid an phiarsaigh 	3	14
na tiúise 	2	14
cé na 	2	14
gráinseach 	1	14
t 	1	14
bhaile phib 	2	14
bealach wyckham 	2	14
an chuain 	2	14
gcaorach 	1	14
bóthar grianréime 	2	14
bhóthair gobhia 	2	14
eastát choill na 	3	14
eastát choill 	2	14
timpeallán uí 	2	14
choill na tiúise 	3	14
ghráinseach 	1	14
boireann 	1	14
chiarduibh 	1	14
riocaird 	1	14
chuilinn 	1	14
an radharc 	2	14
ghlais 	1	14
bóthar ghort 	2	14
uí mhurchú 	2	14
chaoich 	1	14
montpelier 	1	14
mhurchú 	1	14
bóthar an droichid bháin 	4	14
séamas 	1	14
an ascaill 	2	14
slí cholm 	2	13
corrán árd 	2	13
rís 	1	13
an phoirt 	2	13
bhothar 	1	13
bóthar wyattville 	2	13
seanbhóthar bhré 	2	13
geal 	1	13
grosvenor 	1	13
bóthar na huaimhe 	3	13
bóthar chiuain eamhain 	3	13
bóthar choill an 	3	13
sruthán na 	2	13
mbrain 	1	13
bóthar chluain caoin 	3	13
aillte sheangánaí 	2	13
shaoi 	1	13
móineir 	1	13
mhargaidh 	1	13
móineir rioga 	2	13
stoicín 	1	13
huaimhe 	1	13
na huaimhe 	2	13
cartúr mór 	2	13
an cuar bhothar thuaidh 	4	13
arda bhaile 	2	13
kingston 	1	13
na móineir rioga 	3	13
cuar bhothar 	2	13
uí shaoi 	2	13
glebe 	1	13
rosfort 	1	13
ghort na mara 	3	13
bóthar chúil 	2	13
frescati 	1	13
síol mbrain 	2	13
an cuar bhothar 	3	13
bhothar thuaidh 	2	13
bhfeá 	1	13
chill barroc 	2	13
ascaill ghort 	2	13
ard na mara 	3	13
corrán chnoc 	2	13
sráid mhic 	2	13
thí naithí 	2	13
barroc 	1	13
an chóiste 	2	13
dorset uachtarach 	2	13
theampall rúain 	2	13
esker 	1	13
mhaigh nuad 	2	13
ard esker 	2	13
an cuar 	2	13
bóthar na cruaiche 	3	13
cabra 	1	13
bóthar chiuain 	2	13
clann 	1	13
bóthar bhaile uí shaoi 	4	13
na gaoithe 	2	13
aillte 	1	13
iolair 	1	13
slí cholm cille 	3	13
mhuirlinne 	1	13
bóthar vevay 	2	13
bóthar gort 	2	13
an iolair 	2	13
na bhfeá 	2	13
na móineir 	2	13
chluain caoin 	2	13
bóthar ghort na 	3	13
bhaile an mhuilinn 	3	13
richmond 	1	13
eamhain 	1	13
luachra 	1	13
an mhargaidh 	2	13
séipéal 	1	13
cuar bhothar thuaidh 	3	13
bhaile uí shaoi 	3	13
iocht 	1	13
sráid dorset uachtarach 	3	13
chiuain 	1	13
ri 	1	13
bailt'n' 	1	13
rúain 	1	13
phoirt 	1	13
cartúr 	1	13
gleanntáin 	1	13
de rosfort 	2	13
chiuain eamhain 	2	13
choill an chaisleáin 	3	13
ghleann donn 	2	12
mhic an phearsúin 	3	12
shéamais 	1	12
sheanleasa 	1	12
bóthar na nglaschnoc 	3	12
san séamas 	2	12
phort 	1	12
ascaill ghort na 	3	12
sean bhaile 	2	12
trá thuaidh 	2	12
bóthar baile an 	3	12
pairce 	1	12
eamainn 	1	12
slí an 	2	12
na hollscoile 	2	12
logán 	1	12
na nglaschnoc 	2	12
conghaile 	1	12
nascbhothar 	1	12
droim mairtin 	2	12
dartmouth 	1	12
chustaim 	1	12
an phearsúin 	2	12
eolais 	1	12
bóthar pembróc 	2	12
ascaill dún 	2	12
beaumont 	1	12
i. 	1	12
beatty 	1	12
bhán an aeir 	3	12
bóthar cnoc na 	3	12
sráid an rí 	3	12
an aeir 	2	12
nglaschnoc 	1	12
donn 	1	12
piarais 	1	12
bóthar mhic 	2	12
dun na 	2	12
choill an chaoich 	3	12
bhaile an róistigh 	3	12
ascaill páirc 	2	12
theach an chustaim 	3	12
ó conghaile 	2	12
bóthar an mhuilinn 	3	12
páirc naomh 	2	12
muirbhthean 	1	12
dromchonnrach 	1	12
árd an 	2	12
sráid na mainistreach 	3	12
dhroichead na gcloch 	3	12
ghleann an tsrutháin 	3	12
méire eolais 	2	12
aeir 	1	12
an chustaim 	2	12
muirfean 	1	12
an ghoirt 	2	12
cuirt na 	2	12
árda 	1	12
achadh na 	2	12
mac piarais 	2	12
dhásain 	1	12
rahylin 	1	12
caoimhín 	1	12
garrán na fuinseoige 	3	12
an sean bhaile 	3	12
mhainéar 	1	12
bóthar dromchonnrach i. 	3	12
sráid uí chonaill 	3	12
páirc beatty 	2	12
méire 	1	12
domhnach 	1	12
cé an 	2	12
na pairce 	2	12
árasáin 	1	12
bhearú 	1	12
an cuarbhóthar 	2	12
glásan 	1	12
maonas 	1	12
bóthar frescati 	2	12
an céide 	2	12
chill dara 	2	12
avondale 	1	12
bhrain 	1	12
nascbhothar droim mairtin 	3	12
ghoirt 	1	12
sráid liam 	2	12
bothar 	1	12
bhaile eamainn 	2	12
theach mealóg 	2	12
dromchonnrach i. 	2	12
bóthar an chladaigh 	3	12
sandford 	1	12
maigh 	1	12
cúil aoibhinn 	2	12
lios ard 	2	12
dun na coiribe 	3	12
mhuilinn gaoithe 	2	12
nascbhothar droim 	2	12
phearsúin 	1	12
na méire 	2	12
an sean 	2	12
aodha 	1	12
bóthar dromchonnrach 	2	12
gcarn 	1	12
wainsfort 	1	12
scoil náisiúnta 	2	12
an siúlán 	2	12
ailesbury 	1	12
páirc mhullach 	2	12
anraí 	1	12
abhann 	1	12
bóthar mhullach 	2	12
hollscoile 	1	12
ainbhile 	1	12
rutland 	1	12
inis 	1	12
bóthar theach mealóg 	3	12
na méire eolais 	3	12
na cabra 	2	12
sráid ó 	2	12
