phrase	length	count
vana-vigala 	1	14
sambla 	1	14
kerese 	1	14
obinitsa 	1	14
veski tee 	2	14
härma 	1	14
kamali 	1	14
pikaliiva 	1	14
hooldekodu tee 	2	14
häätaru 	1	14
järveotsa tee 	2	14
kibuvitsa 	1	14
palamuse 	1	14
videviku 	1	14
tammetõru 	1	14
roovere 	1	14
tamsalu 	1	14
suurekivi 	1	14
vardja 	1	14
soodla 	1	14
kostivere 	1	14
pähkla 	1	14
turba 	1	14
saare tee 	2	14
peningi 	1	14
ida 	1	14
tohvri 	1	14
käru 	1	14
võntküla 	1	14
paju tee 	2	14
mõis 	1	13
rulli 	1	13
liblika 	1	13
lokuta 	1	13
alliku 	1	13
kesklinna 	1	13
joaveski 	1	13
akste 	1	13
olevi 	1	13
pirita tee 	2	13
tare 	1	13
taara 	1	13
allika tee 	2	13
paistu 	1	13
siili 	1	13
suislepa 	1	13
lennuvälja tee 	2	13
keskraamatukogu 	1	13
kuusiku tee 	2	13
lennuvälja 	1	13
kildu 	1	13
kasemetsa tee 	2	13
odra 	1	13
veetorni 	1	13
sillaotsa 	1	13
alu 	1	13
viljandi järve terviserada 	3	13
vasalemma 	1	13
ilmatsalu 	1	13
apteegi 	1	13
valga mnt 	2	13
pronksi 	1	13
loobu 	1	13
supeluse 	1	13
vahi 	1	13
tammi 	1	13
rootsi 	1	13
jäneda 	1	13
lehola 	1	13
lüganuse 	1	13
heki 	1	13
pihkva 	1	13
viljandi järve 	2	13
palu 	1	13
sänna 	1	13
tõlla 	1	13
maleva 	1	13
harku 	1	13
jädivere 	1	13
avinurme 	1	13
harju 	1	13
neeme 	1	13
ühisgümnaasium 	1	13
kogudus 	1	13
jakobi 	1	13
kuu 	1	13
valgeranna 	1	13
maasika 	1	13
sõnajala 	1	13
pargi põik 	2	13
niine 	1	13
pärna tee 	2	13
jaska 	1	13
järve terviserada 	2	13
jõeääre 	1	13
nigula 	1	13
kangelaste 	1	13
orissaare 	1	13
politseijaoskond 	1	13
sonda 	1	13
maja 	1	13
kabala 	1	13
remmelga 	1	13
angerja 	1	13
leisi 	1	13
sarapuu 	1	12
mäekalda 	1	12
taikse 	1	12
laitse 	1	12
ahtri 	1	12
astri 	1	12
kure tee 	2	12
sõbra 	1	12
riisipere 	1	12
koskla 	1	12
kallas 	1	12
pallasti 	1	12
rägavere 	1	12
suvila tee 	2	12
linnavalitsus 	1	12
rannapungerja 	1	12
post 	1	12
kellukese 	1	12
laane tee 	2	12
café 	1	12
kreenholmi 	1	12
välja tee 	2	12
rüütli 	1	12
lubja 	1	12
varraku 	1	12
pilliroo 	1	12
herne 	1	12
nõo 	1	12
varbola 	1	12
valge 	1	12
mäeküla 	1	12
jüriküla 	1	12
jõekalda 	1	12
tatari 	1	12
sulevi 	1	12
rõhu 	1	12
potsdami 	1	12
lohu 	1	12
tilsi 	1	12
tiskre tee 	2	12
kiiu 	1	12
hämariku 	1	12
petrooleumi 	1	12
mere pst 	2	12
piibe 	1	12
kliima 	1	12
kihelkonna 	1	12
panga 	1	12
purje 	1	12
metsanurga 	1	12
muraka 	1	12
tõrvandi 	1	12
lasnamäe 	1	12
muusikakool 	1	12
tammi tee 	2	12
maidla 	1	12
ardu 	1	12
pähkli 	1	12
palmse 	1	12
kitsas 	1	12
kõrgemäe 	1	12
vaivara 	1	12
suigu 	1	12
kitse 	1	12
city 	1	12
rähni 	1	12
leie 	1	12
põllu tee 	2	12
luua 	1	12
kangelaste prospekt 	2	12
holstre 	1	12
tiskre 	1	12
linnuse 	1	12
jõhvika 	1	11
lindora 	1	11
sihi 	1	11
ehitaja 	1	11
valli 	1	11
hellamaa 	1	11
kuldnoka 	1	11
kummeli 	1	11
kalme 	1	11
roopa 	1	11
torn 	1	11
kuperjanovi 	1	11
mureli 	1	11
suur-kaare 	1	11
papsaare 	1	11
uus-sadama 	1	11
oisu 	1	11
põllu põik 	2	11
liivi tee 	2	11
tänassilma 	1	11
laada 	1	11
sireli tee 	2	11
saka 	1	11
voore 	1	11
terase 	1	11
jehoova tunnistajate 	2	11
teemeistri 	1	11
kabel 	1	11
lageda 	1	11
uku tee 	2	11
koigi 	1	11
rätsepa 	1	11
instituudi tee 	2	11
instituudi 	1	11
tallinna lasteaed 	2	11
kuuli 	1	11
meierei 	1	11
järvekalda 	1	11
klubi 	1	11
kulli 	1	11
haapsalu mnt 	2	11
valkla 	1	11
r. 	1	11
laanemetsa 	1	11
lounge 	1	11
kivimurru 	1	11
koljaku 	1	11
kuusalu tee 	2	11
haabersti 	1	11
rakvere mnt 	2	11
aleksander puškini 	2	11
jõe tee 	2	11
liivamäe 	1	11
tasuja 	1	11
