phrase	length	count
касцёл унебаўзяцця найсвяцейшай 	3	22
барыкіна 	1	22
іншагародняя вуліца 	2	22
касцёл унебаўзяцця 	2	22
вуліца фурманава 	2	22
кароткая 	1	22
влксм 	1	22
узвышэння святога 	2	22
праспект янкі купалы 	3	22
вуліца парыжскай камуны 	3	22
красіна 	1	22
факультэт 	1	22
вакзал 	1	22
суд 	1	22
праспект янкі 	2	22
праабражэння гасподняга 	2	22
вуліца барыкіна 	2	22
вуліца таўлая 	2	22
вуліца парыжскай 	2	22
узвышэння святога крыжа 	3	22
кароткая вуліца 	2	22
завулак карла маркса 	3	22
праабражэння 	1	22
навуковая 	1	22
гвардзейская вуліца 	2	22
полацкі 	1	22
узвышэння 	1	22
вуліца механізатараў 	2	22
верхняя 	1	22
сш 	1	22
станіслаў_аляксеевіч_ваўпшасаў 	1	21
вясковая вуліца 	2	21
сувязі 	1	21
баграціёна 	1	21
рабінавая 	1	21
яслі-сад 	1	21
дачны 	1	21
палярная 	1	21
касцёл унебаўзяцця найсвяцейшай панны 	4	21
касцёл унебаўзяцця найсвяцейшай панны марыі 	5	21
яблыневая вуліца 	2	21
клары 	1	21
дывізіі 	1	21
вуліца бумажкова 	2	21
савецкіх 	1	21
вуліца мендзялеева 	2	21
вясковая 	1	21
тда 	1	21
ліпавая 	1	21
бэзавая вуліца 	2	21
камсамольская плошча 	2	21
дзіцячая бібліятэка 	2	21
братоў 	1	21
вуліца ваўпшасава 	2	21
рабінавая вуліца 	2	21
вуліца яна 	2	21
вуліца дзімітрава 	2	21
аўтамыйня 	1	21
вуліца пляханава 	2	21
вуліца савецкіх 	2	21
малінавая 	1	21
ўніверсітэт 	1	21
ванеева 	1	21
праспект міру 	2	21
аб’язная 	1	21
фёдар_анісімавіч_сурганаў 	1	21
малінавая вуліца 	2	21
палярная вуліца 	2	21
завулак астроўскага 	2	21
уладзімір_рыгоравіч_ванееў 	1	21
вуліца рэпіна 	2	21
прыгарадны 	1	21
карскага 	1	21
ваўпшасава 	1	21
дзіцячая паліклініка 	2	21
яблыневая 	1	21
бэзавая 	1	21
вуліца асіпенкі 	2	21
прывакзальная плошча 	2	20
гадоў влксм 	2	20
лагойскі тракт 	2	20
георгія 	1	20
авіяцыйная вуліца 	2	20
аранская вуліца 	2	20
грду 	1	20
савецкіх пагранічнікаў 	2	20
вуліца льва 	2	20
дальні 	1	20
вуліца мазурава 	2	20
пушкінская 	1	20
баўмана 	1	20
сасновы завулак 	2	20
клары цэткін 	2	20
вуліца мележа 	2	20
авіяцыйная 	1	20
свіслацкая вуліца 	2	20
пушкінская вуліца 	2	20
задарожная вуліца 	2	20
кавалёва 	1	20
ульянаўская 	1	20
вішнёвы 	1	20
аранская 	1	20
задарожная 	1	20
царква праабражэння гасподняга 	3	20
канстанціна 	1	20
баравая 	1	20
вуліца савецкіх пагранічнікаў 	3	20
дальні завулак 	2	20
вішнёвы завулак 	2	20
пагранічнікаў 	1	20
вуліца дзекабрыстаў 	2	20
царква праабражэння 	2	20
баравая вуліца 	2	20
цэткін 	1	20
ульянаўская вуліца 	2	20
кальцова 	1	20
мазурава 	1	20
волкава 	1	20
вуліца ванеева 	2	20
вуліца клары 	2	20
кузьмы 	1	20
лагойскі 	1	20
камунальны 	1	20
касцюшкі 	1	20
тэатральная 	1	20
свіслацкая 	1	20
вуліца красіна 	2	19
лынькова 	1	19
палац 	1	19
францішка 	1	19
вуліца арлоўскага 	2	19
лінейная вуліца 	2	19
кальварыйская 	1	19
праспект генерала 	2	19
камітэт 	1	19
шпітальная 	1	19
ленінскага 	1	19
вярбовая 	1	19
вуліца кавалёва 	2	19
вуліца клары цэткін 	3	19
неўскага 	1	19
рэвалюцыі 	1	19
завулак ціміразева 	2	19
лінейная 	1	19
стаматалогія 	1	19
праспект шміта 	2	19
тадэвуша 	1	19
альшэўскага 	1	19
вуліца казінца 	2	19
генерала люднікава 	2	19
дальняя 	1	19
касцёл маці 	2	19
касцёл маці божай 	3	19
