phrase	length	count
yusufeli 	1	42
çanakkale-balıkesir yolu 	2	42
teknik anadolu 	2	41
van-hakkari yolu 	2	41
mektebi 	1	41
kocatepe 	1	41
karakolu 	1	41
mesleki ve teknik anadolu 	4	41
teknik üniversitesi 	2	41
hazreti 	1	41
öğretmenler 	1	41
abdi 	1	41
ing 	1	41
aras 	1	41
meram 	1	41
ve teknik anadolu 	3	41
çatak 	1	41
kırıkkale-tokat yolu 	2	41
inci 	1	41
veli 	1	41
çeşmesi sokak 	2	41
bölge 	1	41
kırıkkale-tokat 	1	41
necip 	1	41
yağlıdere 	1	41
menekşe sokak 	2	41
hamamı 	1	41
ve araştırma 	2	41
van-hakkari 	1	41
üsküdar-ümraniye 	1	40
çelik 	1	40
seydişehir-beyşehir 	1	40
ve teknik anadolu lisesi 	4	40
aslan 	1	40
erdem 	1	40
üsküdar-ümraniye tem bağı 	3	40
başak 	1	40
demir 	1	40
eren 	1	40
bayar 	1	40
teknik anadolu lisesi 	3	40
üsküdar-ümraniye tem 	2	40
tem bağı 	2	40
cizre 	1	40
malazgirt 	1	40
erfelek 	1	40
aile sağlığı merkezi 	3	40
mesleki ve teknik anadolu lisesi 	5	40
torul 	1	40
muammer 	1	40
seydişehir-beyşehir yolu 	2	40
sokagi 	1	39
hükümet konağı 	2	39
köprü 	1	39
demirel 	1	39
evler 	1	39
orhangazi 	1	39
çankırı 	1	39
toprakkale 	1	39
nisan 	1	39
sarıgöl-ödemiş 	1	39
vali 	1	39
koca 	1	39
fırın 	1	39
alucra yolu 	2	39
gazi mustafa 	2	39
meriç 	1	39
iliç yolu 	2	39
mimar sinan caddesi 	3	39
balıkesir-edremit yolu 	2	39
kızılırmak 	1	39
efendi cami 	2	39
balıkesir-edremit 	1	39
milli egemenlik 	2	39
istiklal caddesi 	2	39
gazi mustafa kemal 	3	39
merkez camii 	2	39
sarıgöl-ödemiş yolu 	2	39
köy yolu 	2	39
yıldırım beyazıt 	2	38
çimen 	1	38
birlik 	1	38
talatpaşa 	1	38
huzur 	1	38
mühendisliği 	1	38
onur 	1	38
akçakale 	1	38
divriği yolu 	2	38
cem 	1	38
avm 	1	38
akçakoca 	1	38
güney 	1	38
derya 	1	38
konak 	1	38
ertuğrul 	1	38
gazi caddesi 	2	38
istasyon caddesi 	2	38
kilise 	1	38
türbesi 	1	38
abdullah 	1	38
güven 	1	38
yollu 	1	38
itfaiye 	1	38
havalimanı 	1	38
zambak 	1	38
sivas-kayseri yolu 	2	38
bahçesi 	1	38
sivas-kayseri 	1	38
bağlantısı 	1	38
eyüp 	1	38
doğankent 	1	37
mithat 	1	37
mithatpaşa 	1	37
istanbul-ankara 	1	37
ersoy caddesi 	2	37
adnan menderes bulvarı 	3	37
egemenlik caddesi 	2	37
çamlıca 	1	37
ceylanpınar 	1	37
bayburt-erzurum yolu 	2	37
teknik ve endüstri meslek 	4	37
