phrase	length	count
φαρμακείο 	1	41
κορωπίου 	1	40
φιλαδελφείας 	1	40
χρ. 	1	40
πλουτάρχου 	1	40
κυριακή 	1	40
περιμετρική κασσάνδρας 	2	40
πέτρου ράλλη 	2	40
θεσσαλίας 	1	40
προύσης 	1	40
προδρόμου 	1	40
ρεντίνας 	1	39
νέα κοτύλη 	2	39
ζαγοράς 	1	39
νίκου καζαντζάκη 	2	39
καλύμνου 	1	39
αρχαίας επιδαύρου 	2	39
παναγιώτη 	1	39
κοτύλη 	1	39
ιατρού 	1	39
georgiou 	1	39
κρυστάλλη 	1	39
μυκόνου 	1	39
μαρίνου αντύπα 	2	39
πύλου 	1	39
κτίριο 	1	39
πάρου 	1	39
διονυσίου σολωμού 	2	39
επταχώρι 	1	39
σεπτεμβρίου 	1	38
φιλίας 	1	38
καλλίθηρου 	1	38
μεταμορφώσεως 	1	38
βότση 	1	38
δημοτικο σχολειο 	2	38
καλλιθέας 	1	38
παπανικολάου 	1	38
κυκλάδων 	1	38
τροίας 	1	38
καβάφη 	1	38
μπάρος 	1	38
επτανήσου 	1	38
ελύτη 	1	38
aυχένα μπάρος 	2	38
δίου 	1	38
εο 	1	38
κυπρίων 	1	38
πατρόκλου 	1	38
πηγή 	1	38
λουτρακίου 	1	38
club 	1	38
ελλάδος 	1	38
δεκελείας 	1	38
δεληγιάννη 	1	37
parodos 	1	37
a 	1	37
ικάρου 	1	37
λεωνίδα 	1	37
νεκταρίου 	1	37
σαγιάδας 	1	37
μικρού δέρειου 	2	37
αγίου βασιλείου 	2	37
ευβοίας 	1	37
αργοναυτών 	1	37
κούρφιρστενταμ 	1	37
ιτέας 	1	37
κερκύρας 	1	37
δέρειου 	1	37
βέροιας 	1	37
café 	1	37
καλομοίρα-αμπελοχώρι 	1	37
ανάργυροι 	1	37
αγίας κυριακής 	2	37
θήρας 	1	37
κοίμηση 	1	36
λίνδου 	1	36
θεοδώρων 	1	36
panagia 	1	36
καστανιάς 	1	36
μητροπόλεως 	1	36
αγία τριάδα 	2	36
διστόμου 	1	36
δήμου 	1	36
του σωτήρος 	2	36
συνταγματάρχου 	1	36
αλκιβιάδου 	1	36
σπυρίδωνος 	1	36
λουκά 	1	36
tavern 	1	36
κονδύλη 	1	36
georgios 	1	36
ιωακείμ 	1	36
κυδωνιών 	1	36
δροσίνη 	1	36
σαχτούρη 	1	36
ανθηρού 	1	35
πανεπιστήμιο 	1	35
επαμεινώνδα 	1	35
πελοποννήσου 	1	35
φανουρίου 	1	35
εθνική οδός ρεθύμνου 	3	35
οδός ρεθύμνου 	2	35
ανδρίτσαινας 	1	35
φωκίωνος 	1	35
λιβαδειάς 	1	35
ελ. βενιζέλου 	2	35
παλαιά εθνική οδός ρεθύμνου 	4	35
ζαΐμη 	1	35
πανεπιστημίου 	1	35
ε. 	1	35
άγγελου 	1	35
rent 	1	35
κάθετος άξονας 	2	35
κάθετος 	1	35
αιτωλού 	1	35
βασιλέως παύλου 	2	35
αγίων θεοδώρων 	2	35
αγγέλου 	1	35
βεργίνας 	1	35
church 	1	35
άστρους 	1	35
μίνωος 	1	35
μανδηλαρά 	1	35
καρατάσου 	1	34
οδός ρόδου 	2	34
λεωνίδου 	1	34
αιγίου 	1	34
καλλιρόης 	1	34
γαληνού 	1	34
goody's 	1	34
τσιμισκή 	1	34
δημητσάνας 	1	34
πλάτης 	1	34
δημοτική 	1	34
εθνική οδός τρικάλων 	3	34
καλλιπόλεως 	1	34
βαλαωρίτου 	1	34
βρύσης 	1	34
άγιος αθανάσιος 	2	34
λοχαγού 	1	34
κάθετος άξονας προμαχώνα 	3	34
αττικής 	1	34
χαλκηδόνας 	1	34
προμηθέως 	1	34
θουκυδίδου 	1	34
εθνική οδός ρόδου 	3	34
αγίου φανουρίου 	2	34
άξονας προμαχώνα 	2	34
ευαγγελιστρίας 	1	34
αθανάσιου 	1	34
μαρίας 	1	34
αγιοσ 	1	34
ίωνος 	1	33
δημητρίου γούναρη 	2	33
πάτμου 	1	33
βελισσαρίου 	1	33
πρός καλομοίρα-αμπελοχώρι 	2	33
σίφνου 	1	33
μάνης 	1	33
άννης 	1	33
όλγας 	1	33
αγίου νεκταρίου 	2	33
τενέδου 	1	33
λεωφόρος κηφισού 	2	33
παλαιά εθνική οδός πατρών 	4	33
ικαρίας 	1	33
κρύας 	1	33
μεταμόρφωση 	1	33
λόρδου 	1	33
οδυσσέα ανδρούτσου 	2	33
ζωγράφου 	1	33
χαλάστρας 	1	33
καφενείο 	1	33
κρύας βρύσης 	2	33
άνδρου 	1	33
χρυσανθέμων 	1	33
μαυροκορδάτου 	1	33
τα 	1	33
ελλησπόντου 	1	33
περαίας 	1	33
κω 	1	33
μαυρογένους 	1	33
αϊδινίου 	1	33
αντιγόνης 	1	32
κέντρο υγείας 	2	32
δημάρχου 	1	32
νέστορος 	1	32
εκο 	1	32
grill 	1	32
σταύρου 	1	32
αριάδνης 	1	32
ανατολικής θράκης 	2	32
αισώπου 	1	32
χαλίκι 	1	32
κουμουνδούρου 	1	32
μαρίνα 	1	32
ναυάρχου 	1	32
κατσαντώνη 	1	32
εξοχής 	1	32
οδός κοζάνης 	2	32
μαβίλη 	1	32
κυπρίνου 	1	32
κίμωνος 	1	32
αποστόλου παύλου 	2	32
νεκροταφείο 	1	32
ροδόπης 	1	32
χειμάρας 	1	32
υψηλάντη 	1	32
πλατεια 	1	31
αντιρρίου 	1	31
εθνική οδός κοζάνης 	3	31
δήλου 	1	31
ναούσης 	1	31
αδριανού 	1	31
καρδαμύλης 	1	31
τριών 	1	31
κερασούντος 	1	31
παντελεήμονος 	1	31
μυτιλήνης 	1	31
αγριάς 	1	31
νερατζιωτίσσης 	1	31
γενναδίου 	1	31
αεροδρομίου 	1	31
αδριανουπόλεως 	1	31
αλεξάνδρας 	1	31
τεμπών 	1	31
μενάνδρου 	1	31
άρη 	1	31
καφέ 	1	31
γρηγόρης 	1	31
ερατούς 	1	31
λευκάδος 	1	31
κων. 	1	31
καραβαγγέλη 	1	30
αγίων αποστόλων 	2	30
κοσμά αιτωλού 	2	30
σπάτων 	1	30
o 	1	30
γοργοποτάμου 	1	30
ι. ν. 	2	30
κρανιδίου 	1	30
καραγιάννη 	1	30
αν. 	1	30
oil 	1	30
ίμβρου 	1	30
ωραιοκάστρου 	1	30
λιμένα 	1	30
πλούτωνος 	1	30
μέγαρο 	1	30
ικονίου 	1	30
χαλκιδικής 	1	30
ιερολοχιτών 	1	30
αγία κυριακή 	2	30
χαλκίδος 	1	30
βασίλη 	1	30
αγχιάλου 	1	30
γεωργικής 	1	30
ρωμυλίας 	1	30
pool 	1	30
κτελ 	1	30
γεωργικής σχολής 	2	30
βαρβάρα 	1	30
κλεισούρας 	1	30
ενιαίο 	1	30
ανοίξεως 	1	30
άρεως 	1	30
σοφούλη 	1	30
κασομούλη 	1	30
έβρου 	1	30
σουνίου 	1	29
επαλ 	1	29
καρπάθου 	1	29
mikel 	1	29
αγία μαρίνα 	2	29
αγησιλάου 	1	29
κόδρου 	1	29
των 	1	29
αργυρουπόλεως 	1	29
