phrase	length	count
pohorska ulica 	2	14
puževci 	1	14
zgornja senica 	2	14
vaško 	1	14
jasi 	1	14
kratka ulica 	2	13
sojerjeva ulica 	2	13
ozka ulica 	2	13
kal 	1	13
mcdonald's 	1	13
topniška 	1	13
žeje 	1	13
ob sotli 	2	13
ulica heroja lacka 	3	13
vinjole 	1	13
platinovec 	1	13
na gorenjskem 	2	13
gradnikove 	1	13
ulica juša 	2	13
kamniška cesta 	2	13
mestni log 	2	13
sergeja 	1	13
na žavcarja 	2	13
potočnikova 	1	13
tratna 	1	13
ranca 	1	13
zadružna ulica 	2	13
dašnica 	1	13
hranilnica 	1	13
vaneča 	1	13
ulica borcev 	2	13
prehod 	1	13
spodnje hoče 	2	13
sotli 	1	13
ozka 	1	13
janževski 	1	13
topla 	1	13
gortina 	1	13
plevno 	1	13
spodnja kapla 	2	13
trnje 	1	13
ivanjkovci 	1	13
steza 	1	13
koprska ulica 	2	13
raičeva ulica 	2	13
postojna 	1	13
cankova 	1	13
triglavska ulica 	2	13
tomšiča 	1	13
tivolska 	1	13
heroja lacka 	2	13
ob muri 	2	13
železniška postaja 	2	13
pred 	1	13
bezjakova 	1	13
lovska ulica 	2	13
na brdo 	2	13
vilharjeva cesta 	2	13
ema 	1	13
begunje 	1	13
dveh 	1	13
gore 	1	13
radonji 	1	13
mencingerjeva ulica 	2	13
rovte 	1	13
vodruž 	1	13
ločica 	1	13
lacka 	1	13
gortanova 	1	13
bezjakova ulica 	2	13
šalka vas 	2	13
ježa 	1	13
nkbm 	1	13
virmaše 	1	13
gmajni 	1	13
šalka 	1	13
vojkova ulica 	2	13
spodnji dolič 	2	13
na gmajni 	2	13
glinek 	1	13
linhartova cesta 	2	13
ptuju 	1	13
podpeška 	1	13
dolga vas 	2	13
podpeška cesta 	2	13
tratna pri grobelnem 	3	13
župnijska 	1	13
cesta na brdo 	3	13
kraigherja 	1	13
dolinska 	1	13
pri šmarju 	2	13
lom 	1	13
janževski vrh 	2	13
dvorana 	1	13
cesta dveh 	2	13
gorenjskem 	1	13
b 	1	13
cesta na žavcarja 	3	13
meža 	1	13
ribniki 	1	13
ladja 	1	13
aljaževa ulica 	2	13
gradnikove brigade 	2	13
mencingerjeva 	1	13
adamičeva ulica 	2	13
ob radonji 	2	13
sveti vid 	2	13
dolnja bistrica 	2	13
zgornje hoče 	2	13
lendavska cesta 	2	13
ulica sergeja 	2	13
žavcarja 	1	13
zagorje 	1	13
renkovci 	1	13
potočnikova ulica 	2	13
zeleni 	1	13
elektro maribor 	2	13
dolini 	1	13
vrtnarska 	1	13
