phrase	length	count
kilátó utca 	2	63
kőrösi csoma sándor utca 	4	63
herceg 	1	63
forrás utca 	2	63
községháza 	1	63
mókus 	1	63
zug 	1	63
mandula 	1	63
nagy imre 	2	63
rév 	1	63
erzsébet tér 	2	63
szent györgy 	2	63
kosztolányi 	1	63
iii. 	1	62
puskás 	1	62
iv. 	1	62
mihály-templom 	1	62
anna utca 	2	62
lomb utca 	2	62
jános általános 	2	62
október 	1	62
árpád-házi 	1	62
tompa utca 	2	62
galagonya utca 	2	62
nagytétényi út 	2	62
nyíl 	1	62
árpád-házi szent 	2	62
ételbár 	1	62
restaurant 	1	62
ányos 	1	62
horgász 	1	62
szent mihály-templom 	2	62
tabán 	1	62
lomb 	1	62
báthori utca 	2	61
ferenc általános 	2	61
rózsadomb utca 	2	61
szerb 	1	61
karinthy 	1	61
jókai út 	2	61
zalka máté 	2	61
gáspár utca 	2	61
asztalos 	1	61
puskin utca 	2	61
zrínyi ilona 	2	61
autóbusz-állomás 	1	61
szentendrei 	1	61
kertalja utca 	2	61
szóróhely 	1	61
thököly imre 	2	61
fiumei 	1	61
és alapfokú 	2	61
fóti út 	2	60
szentmihályi út 	2	60
teleki utca 	2	60
szent józsef 	2	60
nádasdy 	1	60
unicredit 	1	60
veszprémi 	1	60
aladár 	1	60
avar utca 	2	60
nádas utca 	2	60
jézus szíve 	2	60
megyeri 	1	60
déryné 	1	60
ipar 	1	60
istván király utca 	3	60
cseresznyés 	1	60
lukoil 	1	59
temesvári utca 	2	59
debreceni út 	2	59
ferenc általános iskola 	3	59
sz. 	1	59
főiskola 	1	59
bihari 	1	59
szarvas utca 	2	59
tóth árpád 	2	59
ybl miklós 	2	59
füredi út 	2	59
színpad 	1	59
szent flórián 	2	59
kígyó utca 	2	59
alkotmány út 	2	59
gróf 	1	59
szabadkai 	1	59
szivárvány utca 	2	59
nagykőrösi 	1	59
huszár utca 	2	58
tesco 	1	58
szél utca 	2	58
ált. 	1	58
balassa 	1	58
nárcisz 	1	58
farkas utca 	2	58
hungária körút 	2	58
budapest bank 	2	58
gárdonyi utca 	2	58
őz utca 	2	58
községi 	1	58
neve-templom 	1	58
tamási áron 	2	58
egér 	1	58
görbe 	1	58
fürj 	1	58
körte 	1	58
grill 	1	58
szeder utca 	2	58
elek 	1	57
csepeli 	1	57
egér út 	2	57
jános általános iskola 	3	57
tessedik 	1	57
andor 	1	57
kandó kálmán utca 	3	57
széna 	1	57
zalka máté utca 	3	57
és pál 	2	57
levendula utca 	2	57
tagóvoda 	1	57
vásárhelyi pál 	2	57
unicredit bank 	2	57
mari 	1	57
bányász utca 	2	57
balogh ádám 	2	57
kristóf 	1	57
napfény 	1	57
honfoglalás 	1	57
artúr 	1	56
fáy andrás utca 	3	56
károlyi mihály 	2	56
volt 	1	56
spar 	1	56
fürj utca 	2	56
kossuth lajos tér 	3	56
északi 	1	56
töltőállomás 	1	56
sándor tér 	2	56
siklósi 	1	56
irányi 	1	56
pannónia 	1	56
tinódi utca 	2	56
kató 	1	56
belvárosi 	1	56
luther 	1	56
vasúti 	1	56
imre herceg 	2	56
wesselényi miklós 	2	56
lajos király útja 	3	56
tordai 	1	56
csányi 	1	56
péter és pál 	3	56
istván körút 	2	56
nyíl utca 	2	56
komáromi utca 	2	56
jakab 	1	56
öreg 	1	56
református egyházközség temploma 	3	56
imaház 	1	56
karinthy frigyes 	2	56
tamási áron utca 	3	56
tüzér 	1	56
nagy lajos király útja 	4	56
füredi utca 	2	56
tűzoltó utca 	2	55
hétvezér utca 	2	55
kőbányai 	1	55
budafoki 	1	55
stadion 	1	55
gát utca 	2	55
és gimnázium 	2	55
ervin 	1	55
szőlőskert 	1	55
margit utca 	2	55
pongrác 	1	55
kálmán körút 	2	55
középiskola 	1	55
állatorvosi 	1	55
gyulai 	1	55
nagyboldogasszony templom 	2	55
kosztolányi dezső 	2	55
nárcisz utca 	2	55
szondy 	1	55
lászló út 	2	55
szent péter és pál 	4	55
herman 	1	55
koppány 	1	55
boldogasszony 	1	55
homok utca 	2	55
mandula utca 	2	55
öreghegyi 	1	55
tessedik sámuel 	2	54
könyves kálmán körút 	3	54
istván általános 	2	54
lujza 	1	54
irinyi jános 	2	54
katalin utca 	2	54
sugár utca 	2	54
bíró 	1	54
szamos 	1	54
boglárka 	1	54
